Title,PhoneNumber,Address,Company Website,Email,Social medias
H Tec Fit,0183952920/0620254002,11 rue leriche Paris 1575015 Paris,https://www.facebook.com/H-Tec-Fit-103685854384052/,,"https://www.facebook.com/,https://www.facebook.com/recover/initiate?lwv=110&ars=royal_blue_bar,https://www.facebook.com/r.php?locale=en_GB,https://ur-pk.facebook.com/H-Tec-Fit-103685854384052/,https://ps-af.facebook.com/H-Tec-Fit-103685854384052/,https://ar-ar.facebook.com/H-Tec-Fit-103685854384052/,https://hi-in.facebook.com/H-Tec-Fit-103685854384052/,https://bn-in.facebook.com/H-Tec-Fit-103685854384052/,https://pa-in.facebook.com/H-Tec-Fit-103685854384052/,https://fa-ir.facebook.com/H-Tec-Fit-103685854384052/,https://gu-in.facebook.com/H-Tec-Fit-103685854384052/,https://de-de.facebook.com/H-Tec-Fit-103685854384052/,https://es-la.facebook.com/H-Tec-Fit-103685854384052/,https://www.facebook.com/H-Tec-Fit-103685854384052/,https://www.facebook.com/reg/,https://www.facebook.com/login/,https://www.facebook.com/lite/,https://www.facebook.com/watch/,https://www.facebook.com/places/,https://www.facebook.com/games/,https://www.facebook.com/marketplace/,https://pay.facebook.com/,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AT0od3IRyMvOCXaPBZLk5P3yfX77wNQs3ZhCfM6UEK_2GzFlTvKjyG3d5JQWR7jXs85GWpEKKgLPKwK21JLNU-xk02Ql_TSTBeboXbhbQXoDwB-wVwMG8YAQwqFA9HaRBImO8egQgoZo2csc16UAXw,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.threads.net%2F&h=AT1dxNAvNGkOfEvuQmNcg_jke84BKPaFujkiW-A8EA-TQcAeCvjoy0iL1g82d5OD01F2GzKTGpOUxzc08-mYe652wHbLcRSM4gchhC6IjHDUCNPq9LwJcK96l2i8n8u44D3CtFn6GnjDAln6ZVKfSg,https://www.facebook.com/fundraisers/,https://www.facebook.com/biz/directory/,https://www.facebook.com/votinginformationcenter/?entry_point=c2l0ZQ%3D%3D,https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer,https://www.facebook.com/privacy/center/?entry_point=facebook_page_footer,https://www.facebook.com/groups/discover/,https://www.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&nav_source=unknown&extra_1=auto,https://www.facebook.com/pages/create/?ref_type=site_footer,https://developers.facebook.com/?ref=pf,https://www.facebook.com/careers/?ref=pf,https://www.facebook.com/policies/cookies/,https://www.facebook.com/help/568137493302217,https://www.facebook.com/policies?ref=pf,https://www.facebook.com/help/?ref=pf,https://www.facebook.com/H-Tec-Fit-103685854384052/help/637205020878504,https://www.facebook.com/settings,https://www.facebook.com/allactivity?privacy_source=activity_log_top_menu"
I-Motion club Marseille,486976401,52 rue Edmond Rostand13006 Marseille,https://www.facebook.com/IMotionclubMarseille/,i.motionclub.marseille@gmail.com,
M'fit Studios,646353699,97 boulevard Poniatowski75012 Paris,https://www.facebook.com/MFitstudios/,contact@mfitstudios.fr,
My BodyTec Marseille,491060278,20 rue Haxo13001 Marseille,https://www.facebook.com/My-BodyTec-PageOffical-1439434739509991/,,",https://www.facebook.com/recover/initiate?lwv=110&ars=royal_blue_bar,https://www.facebook.com/r.php?locale=en_GB,https://ur-pk.facebook.com/My-BodyTec-PageOffical-1439434739509991/,https://ps-af.facebook.com/My-BodyTec-PageOffical-1439434739509991/,https://ar-ar.facebook.com/My-BodyTec-PageOffical-1439434739509991/,https://hi-in.facebook.com/My-BodyTec-PageOffical-1439434739509991/,https://bn-in.facebook.com/My-BodyTec-PageOffical-1439434739509991/,https://pa-in.facebook.com/My-BodyTec-PageOffical-1439434739509991/,https://fa-ir.facebook.com/My-BodyTec-PageOffical-1439434739509991/,https://gu-in.facebook.com/My-BodyTec-PageOffical-1439434739509991/,https://de-de.facebook.com/My-BodyTec-PageOffical-1439434739509991/,https://es-la.facebook.com/My-BodyTec-PageOffical-1439434739509991/,https://www.facebook.com/My-BodyTec-PageOffical-1439434739509991/?_fb_noscript=1,https://www.facebook.com/reg/,https://www.facebook.com/login/,https://www.facebook.com/lite/,https://www.facebook.com/watch/,https://www.facebook.com/places/,https://www.facebook.com/games/,https://www.facebook.com/marketplace/,https://pay.facebook.com/,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AT2cGTn2kpMOG0pcd7UuS3xAIk2IzDNoA1RscuIh26ds88FDWRStrUZ8VurFUpyRxaZypvwlMGYoiTxfHoKIBg8Afk1TrgzVwH4SBPzakA6q2qvc1sFvdLu6C_WOO1ashovgYq5GvFxGuvopbdVDGw,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.threads.net%2F&h=AT2lnfj5tAJTCWYOd3pWp8kMw5bxGyPOo6JiwBj5hnGdGqq3vk_sB5MFsNFAX7FJfJ4tJdoAtfov1eA5RkBL72vbbMNJgwUjA3TYyUgk6EDi2rdX28JD3gDgYx6NPhSp39kbL_1sYD7gCNAPDEcutQ,https://www.facebook.com/fundraisers/,https://www.facebook.com/biz/directory/,https://www.facebook.com/votinginformationcenter/?entry_point=c2l0ZQ%3D%3D,https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer,https://www.facebook.com/privacy/center/?entry_point=facebook_page_footer,https://www.facebook.com/groups/discover/,https://www.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&nav_source=unknown&extra_1=auto,https://www.facebook.com/pages/create/?ref_type=site_footer,https://developers.facebook.com/?ref=pf,https://www.facebook.com/careers/?ref=pf,https://www.facebook.com/policies/cookies/,https://www.facebook.com/help/568137493302217,https://www.facebook.com/policies?ref=pf,https://www.facebook.com/help/?ref=pf,https://www.facebook.com/My-BodyTec-PageOffical-1439434739509991/help/637205020878504,https://www.facebook.com/settings,https://www.facebook.com/allactivity?privacy_source=activity_log_top_menu"
Ronan Gustin Coach Sportif Miha Bodytec,658919119,103 avenue Verdier92120 Montrouge,https://www.facebook.com/Ronan-Gustin-Coach-Sportif-Miha-Bodytec-963071527121177/,,"https://www.facebook.com/,https://www.facebook.com/recover/initiate?lwv=110&ars=royal_blue_bar,https://www.facebook.com/r.php?locale=en_GB,https://ur-pk.facebook.com/Ronan-Gustin-Coach-Sportif-Miha-Bodytec-963071527121177/,https://ps-af.facebook.com/Ronan-Gustin-Coach-Sportif-Miha-Bodytec-963071527121177/,https://ar-ar.facebook.com/Ronan-Gustin-Coach-Sportif-Miha-Bodytec-963071527121177/,https://hi-in.facebook.com/Ronan-Gustin-Coach-Sportif-Miha-Bodytec-963071527121177/,https://bn-in.facebook.com/Ronan-Gustin-Coach-Sportif-Miha-Bodytec-963071527121177/,https://pa-in.facebook.com/Ronan-Gustin-Coach-Sportif-Miha-Bodytec-963071527121177/,https://fa-ir.facebook.com/Ronan-Gustin-Coach-Sportif-Miha-Bodytec-963071527121177/,https://gu-in.facebook.com/Ronan-Gustin-Coach-Sportif-Miha-Bodytec-963071527121177/,https://de-de.facebook.com/Ronan-Gustin-Coach-Sportif-Miha-Bodytec-963071527121177/,https://es-la.facebook.com/Ronan-Gustin-Coach-Sportif-Miha-Bodytec-963071527121177/,https://www.facebook.com/Ronan-Gustin-Coach-Sportif-Miha-Bodytec-963071527121177/,https://www.facebook.com/reg/,https://www.facebook.com/login/,https://www.facebook.com/lite/,https://www.facebook.com/watch/,https://www.facebook.com/places/,https://www.facebook.com/games/,https://www.facebook.com/marketplace/,https://pay.facebook.com/,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AT3UNtLOSk4pDjAv3ueT67mTQCwsbQHRMPSFRjV04xdXAxuHojWvw4Mr9ehlJczLtbZJY2y4AvveSwMByFqNwSHvAgvK13OLnwAToeCb0sA3Pn6H8pO5_1jyM4TVNPRasAxdI1JGRMjSAB2SNIQfvA,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.threads.net%2F&h=AT0inCyYWFFm_cqXEic0DPmVFyvaGwWTdBxG-Tn_ou84Emrko6pzNWiO1NtBo4-FH1YPH2QfDz2DwVSLDaL42Z9xztGgXgj9-_k4VadY1-rAbIirNz6NbFvFIb2Vshr6R0_DdYiciCTByzdYEgB1SA,https://www.facebook.com/fundraisers/,https://www.facebook.com/biz/directory/,https://www.facebook.com/votinginformationcenter/?entry_point=c2l0ZQ%3D%3D,https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer,https://www.facebook.com/privacy/center/?entry_point=facebook_page_footer,https://www.facebook.com/groups/discover/,https://www.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&nav_source=unknown&extra_1=auto,https://www.facebook.com/pages/create/?ref_type=site_footer,https://developers.facebook.com/?ref=pf,https://www.facebook.com/careers/?ref=pf,https://www.facebook.com/policies/cookies/,https://www.facebook.com/help/568137493302217,https://www.facebook.com/policies?ref=pf,https://www.facebook.com/help/?ref=pf,https://www.facebook.com/Ronan-Gustin-Coach-Sportif-Miha-Bodytec-963071527121177/help/637205020878504,https://www.facebook.com/settings,https://www.facebook.com/allactivity?privacy_source=activity_log_top_menu"
Informations sur SL GYM Nimes,33658245064," Av. Marechal Juin 747, 30900, Nîmes ",https://www.facebook.com/SL-GYM-271136220214734/,,"https://www.facebook.com/,https://www.facebook.com/recover/initiate?lwv=110&ars=royal_blue_bar,https://www.facebook.com/r.php?locale=en_GB,https://ur-pk.facebook.com/SL-GYM-271136220214734/,https://ps-af.facebook.com/SL-GYM-271136220214734/,https://ar-ar.facebook.com/SL-GYM-271136220214734/,https://hi-in.facebook.com/SL-GYM-271136220214734/,https://bn-in.facebook.com/SL-GYM-271136220214734/,https://pa-in.facebook.com/SL-GYM-271136220214734/,https://fa-ir.facebook.com/SL-GYM-271136220214734/,https://gu-in.facebook.com/SL-GYM-271136220214734/,https://de-de.facebook.com/SL-GYM-271136220214734/,https://es-la.facebook.com/SL-GYM-271136220214734/,https://www.facebook.com/SL-GYM-271136220214734/,https://www.facebook.com/reg/,https://www.facebook.com/login/,https://www.facebook.com/lite/,https://www.facebook.com/watch/,https://www.facebook.com/places/,https://www.facebook.com/games/,https://www.facebook.com/marketplace/,https://pay.facebook.com/,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AT12VKY5SVpobGXmroaza_ShiEI3El_TsHCoDfXHOjbBY1Ft4ii7eSc_ZRftpVRBGbSeBDs3i1CLa1LA76xE-7IReA-1ybFZ-Qnw0ywBptDTC3KCd2-V3sUN1cbsUDAzms_GCwtoqOpJWBy1GPpYjQ,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.threads.net%2F&h=AT0gkDW_dIbyjf-8IgdUpjpMLXUeduJkGJaJG_UdK42riYTDC2RnZ9Yr9OLL2c31xHCo_H1H_8QqILoXFYfqSB3s98UF32LWHpvTJ0MVbrBQsLh0c2-g8zs4qHvFlGI73F5ZOk4APqIZEQpFLURkgw,https://www.facebook.com/fundraisers/,https://www.facebook.com/biz/directory/,https://www.facebook.com/votinginformationcenter/?entry_point=c2l0ZQ%3D%3D,https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer,https://www.facebook.com/privacy/center/?entry_point=facebook_page_footer,https://www.facebook.com/groups/discover/,https://www.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&nav_source=unknown&extra_1=auto,https://www.facebook.com/pages/create/?ref_type=site_footer,https://developers.facebook.com/?ref=pf,https://www.facebook.com/careers/?ref=pf,https://www.facebook.com/policies/cookies/,https://www.facebook.com/help/568137493302217,https://www.facebook.com/policies?ref=pf,https://www.facebook.com/help/?ref=pf,https://www.facebook.com/SL-GYM-271136220214734/help/637205020878504,https://www.facebook.com/settings,https://www.facebook.com/allactivity?privacy_source=activity_log_top_menu"
Informations sur Vita Liberté Toulon,33494201076," Avenue Colonel Fabien 161, 83000, Toulon ",https://www.facebook.com/Vita-Libert%C3%A9-Toulon-265097620607942/,,"https://www.facebook.com/,https://www.facebook.com/recover/initiate?lwv=110&ars=royal_blue_bar,https://www.facebook.com/r.php?locale=en_GB,https://ur-pk.facebook.com/Vita-Libert%C3%A9-Toulon-265097620607942/,https://ps-af.facebook.com/Vita-Libert%C3%A9-Toulon-265097620607942/,https://ar-ar.facebook.com/Vita-Libert%C3%A9-Toulon-265097620607942/,https://hi-in.facebook.com/Vita-Libert%C3%A9-Toulon-265097620607942/,https://bn-in.facebook.com/Vita-Libert%C3%A9-Toulon-265097620607942/,https://pa-in.facebook.com/Vita-Libert%C3%A9-Toulon-265097620607942/,https://fa-ir.facebook.com/Vita-Libert%C3%A9-Toulon-265097620607942/,https://gu-in.facebook.com/Vita-Libert%C3%A9-Toulon-265097620607942/,https://de-de.facebook.com/Vita-Libert%C3%A9-Toulon-265097620607942/,https://es-la.facebook.com/Vita-Libert%C3%A9-Toulon-265097620607942/,https://www.facebook.com/Vita-Libert%C3%A9-Toulon-265097620607942/,https://www.facebook.com/reg/,https://www.facebook.com/login/,https://www.facebook.com/lite/,https://www.facebook.com/watch/,https://www.facebook.com/places/,https://www.facebook.com/games/,https://www.facebook.com/marketplace/,https://pay.facebook.com/,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AT1Sg6vdFKAZjLHOmE_r9udkXIyiyFp0BJ2TYQJ4a5Gu098evhG0KGR_xpuGY7PXMpTAuInq1fZ9ua4bkmFkAKK0qmj5DzsditssvZ2VEi_PdCL0K_QacK00cxYnbgmTySqbXe4zR9HPLTevqpxs-g,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.threads.net%2F&h=AT0uzwz4pPTBIQp9Lh2Ck5rrHAudh5z1eJfgkbRXfzbNyYOZKNum6UAVb3rEqBsZ8fpsBWN4zvrTGsk7ubFiY6ki2vmqKbTTeLtUMQN_s7AhvMNYvCwRj6H363wpsQEN7vUhGo3k_Jg5Ppj83CVXsQ,https://www.facebook.com/fundraisers/,https://www.facebook.com/biz/directory/,https://www.facebook.com/votinginformationcenter/?entry_point=c2l0ZQ%3D%3D,https://www.facebook.com/privacy/policy/?entry_point=facebook_page_footer,https://www.facebook.com/privacy/center/?entry_point=facebook_page_footer,https://www.facebook.com/groups/discover/,https://www.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&nav_source=unknown&extra_1=auto,https://www.facebook.com/pages/create/?ref_type=site_footer,https://developers.facebook.com/?ref=pf,https://www.facebook.com/careers/?ref=pf,https://www.facebook.com/policies/cookies/,https://www.facebook.com/help/568137493302217,https://www.facebook.com/policies?ref=pf,https://www.facebook.com/help/?ref=pf,https://www.facebook.com/Vita-Libert%C3%A9-Toulon-265097620607942/help/637205020878504,https://www.facebook.com/settings,https://www.facebook.com/allactivity?privacy_source=activity_log_top_menu"
Informations sur Factory 84 Strasbourg,33388396816," Avenue de Strasbourg 84, 67400, Illkirch-Graffenstaden ",https://www.factory84.fr/,contact@factory84.fr,
Informations sur Feel Sport Grenoble,33428318231," Cours Berriat 26, 38000, Grenoble ",https://www.feelsport.fr/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,,"https://facebook.com/1701671763442088,https://www.facebook.com/photo.php?fbid=682286617243386&set=a.381535443985173&type=3,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.facebook.com%2Fphoto.php%3Ffbid%3D682286617243386%26amp%3Bset%3Da.381535443985173%26amp%3Btype%3D3,https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2Fphoto.php%3Ffbid%3D682286617243386%26amp%3Bset%3Da.381535443985173%26amp%3Btype%3D3,https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fwww.facebook.com%2Fphoto.php%3Ffbid%3D682286617243386%26amp%3Bset%3Da.381535443985173%26amp%3Btype%3D3&title=,https://www.facebook.com/photo.php?fbid=674299948042053&set=a.381535443985173&type=3,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.facebook.com%2Fphoto.php%3Ffbid%3D674299948042053%26amp%3Bset%3Da.381535443985173%26amp%3Btype%3D3,https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2Fphoto.php%3Ffbid%3D674299948042053%26amp%3Bset%3Da.381535443985173%26amp%3Btype%3D3,https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fwww.facebook.com%2Fphoto.php%3Ffbid%3D674299948042053%26amp%3Bset%3Da.381535443985173%26amp%3Btype%3D3&title=%09%09%09%C3%80%20vous%20de%20jouer%20%F0%9F%A4%9D%F0%9F%8F%BC%09%09%09%09,https://www.facebook.com/381537347318316/posts/663626359109412,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.facebook.com%2F381537347318316%2Fposts%2F663626359109412,https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2F381537347318316%2Fposts%2F663626359109412,https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fwww.facebook.com%2F381537347318316%2Fposts%2F663626359109412&title=%09%09%09On%20vous%20attend%20chez%20FEELSPORT%20%F0%9F%91%8F%F0%9F%8F%BB%09%09%09%09,https://www.facebook.com/381537347318316/posts/633690485436333,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.facebook.com%2F381537347318316%2Fposts%2F633690485436333,https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2F381537347318316%2Fposts%2F633690485436333,https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fwww.facebook.com%2F381537347318316%2Fposts%2F633690485436333&title=%09%09%09%F0%9F%8D%BD%EF%B8%8F%20PAS%20D%E2%80%99ID%C3%89ES%20POUR%20MANGER%3F%F0%9F%8D%B4Des%20repas%20%C3%A9quilibr%C3%A9s%20et%20pour%20tous%20les%20go%C3%BBts%2C%20%C3%A0%20vous%20de%20choisir%2C%20de%20modifier%2C%20d%E2%80%99adapter%2C%20de%20manger%20et%20vous%20r%C3%A9galer%20%F0%9F%98%89%20Bon%20app%C3%A9tit%20%F0%9F%A5%B3%09%09%09%09,https://www.facebook.com/381537347318316/posts/633689698769745,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.facebook.com%2F381537347318316%2Fposts%2F633689698769745,https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2F381537347318316%2Fposts%2F633689698769745,https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fwww.facebook.com%2F381537347318316%2Fposts%2F633689698769745&title=%09%09%09PETIT%20D%C3%89JEUNER%20%F0%9F%A5%9DLe%20premier%20repas%20de%20la%20journ%C3%A9e%2C%20celui%20qui%20donne%20de%20l%E2%80%99%C3%A9nergie%20pour%20bien%20commencer%20%21%20%E2%9A%A1%EF%B8%8FPleins%20d%E2%80%99id%C3%A9es%20pour%20vous%2C%20selon%20vos%20go%C3%BBts%20%F0%9F%A5%90%09%09%09%09"
First UP Paris 15 La Motte-Picquet,626811233,18 Rue Letellier75015 Paris,https://www.firstup.fr/,"club.asnieres@firstup.fr, club.clichy@firstup.fr, club.lagarennecolombes@firstup.fr, club.lamottepicquet@firstup.fr, club.stetienne@firstup.fr, club.lyon4@firstup.fr, club.levallois@firstup.fr","https://www.facebook.com/clubfirstup,https://www.instagram.com/firstup.club/"
fit20 Paris Reaumur,635207099,77 rue d’Aboukir75002 Paris,https://www.fit20paris-reaumur.fr/,,"https://www.facebook.com/fit20NL,https://www.instagram.com/fit20nl/"
Fitness Park Bobigny Stalingrad,170936856,225/245 Rue de StalingradZAC de la Vache à l'Aise (Lidl Bobigny)93000 Bobigny,https://www.fitnesspark.fr/club/bobigny/,reclamations@fitnesspark-group.com ,"https://www.facebook.com/fitnessparkofficiel/,https://www.instagram.com/fitnessparkofficiel,https://fr-fr.facebook.com/FitnessParkBobigny/,https://www.instagram.com/fitnessparkbobigny/,https://www.instagram.com/fitnessparkofficiel/"
Fitness Park Boulogne-Billancourt,174312917,23 BIS Rue Barthélémy Danjou92100 Boulogne-Billancourt,https://www.fitnesspark.fr/club/boulogne-billancourt/,reclamations@fitnesspark-group.com ,"https://www.facebook.com/fitnessparkofficiel/,https://www.instagram.com/fitnessparkofficiel,https://www.facebook.com/fitnessparkboulognebillancourt/,https://www.instagram.com/fitnessparkboulogne/,https://www.instagram.com/fitnessparkofficiel/"
Informations sur Fitness Park Dijon - Bourroches,33627029501," Avenue Jean Jaurès 139, 21000, Dijon ",https://www.fitnesspark.fr/club/dijon-bourroches/?utm_medium=Local_Inventory&utm_source=GMB&utm_campaign=Dijon&utm_content=Yext,reclamations@fitnesspark-group.com ,
